HUC8,UNCLASSIFIED,OPEN_WATER,PERENNIAL_SNOW_I,DEVELOPED__OPEN_,DEVELOPED__LOW_I,DEVELOPED__MEDIU,DEVELOPED__HIGH_,BARREN_LAND,DECIDUOUS_FOREST,EVERGREEN_FOREST,MIXED_FOREST,SHRUB_SCRUB,HERBACEUOUS,HAY_PASTURE,CULTIVATED_CROPS,WOODY_WETLANDS,EMERGENT_HERBACE,TOTAL,AREA_INSIDE_US,UNCLASSIFIED_NLCD06,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,Location
02080111,0.00,591534000.00,0.00,110263500.00,24960600.00,8250300.00,1464300.00,5841000.00,51592500.00,131047200.00,53355600.00,60009300.00,8859600.00,186510600.00,567635400.00,821616300.00,164772000.00,2787712200.00,2787712200.00,0.00,5.20,8.47,27.05,21.22,0.00,3.96,0.90,0.30,0.05,0.21,1.85,4.70,1.91,2.15,0.32,6.69,20.36,29.47,5.91,Within USA
02070010,0.00,138177900.00,0.00,662511600.00,529538400.00,279122400.00,86595300.00,10484100.00,886869900.00,76547700.00,41945400.00,39555000.00,17625600.00,242364600.00,196453800.00,154040400.00,12424500.00,3374256600.00,3374256600.00,0.00,46.17,29.80,13.00,4.10,0.00,19.63,15.69,8.27,2.57,0.31,26.28,2.27,1.24,1.17,0.52,7.18,5.82,4.57,0.37,Within USA
03010201,0.00,22481100.00,0.00,200157300.00,26286300.00,7543800.00,2135700.00,12766500.00,1008712800.00,1250684100.00,169496100.00,328548600.00,166067100.00,358916400.00,436046400.00,468846900.00,4552200.00,4463241300.00,4463241300.00,0.00,5.29,54.42,17.81,0.50,0.00,4.48,0.59,0.17,0.05,0.29,22.60,28.02,3.80,7.36,3.72,8.04,9.77,10.50,0.10,Within USA
03010202,0.00,9882900.00,0.00,117093600.00,15079500.00,7362000.00,2085300.00,2520000.00,214638300.00,413954100.00,79315200.00,157446000.00,56855700.00,111129300.00,377979300.00,346335300.00,5724000.00,1917400500.00,1917400500.00,0.00,7.39,36.92,25.51,0.52,0.00,6.11,0.79,0.38,0.11,0.13,11.19,21.59,4.14,8.21,2.97,5.80,19.71,18.06,0.30,Within USA
06010101,0.00,3188700.00,0.00,66277800.00,9885600.00,1994400.00,639000.00,1944900.00,1230025500.00,33273000.00,33104700.00,40539600.00,20804400.00,435355200.00,3816900.00,1381500.00,0.00,1882231200.00,1882231200.00,0.00,4.19,68.88,23.33,0.17,0.00,3.52,0.53,0.11,0.03,0.10,65.35,1.77,1.76,2.15,1.11,23.13,0.20,0.07,0.00,Within USA
01080105,0.00,5865300.00,0.00,54717300.00,21951000.00,7426800.00,880200.00,1219500.00,816805800.00,292210200.00,421204500.00,35474400.00,7946100.00,111222900.00,43407900.00,21211200.00,2203200.00,1843746300.00,1843746300.00,0.00,4.61,83.00,8.39,0.32,0.00,2.97,1.19,0.40,0.05,0.07,44.30,15.85,22.85,1.92,0.43,6.03,2.35,1.15,0.12,Within USA
04150402,0.00,25112700.00,0.00,66471300.00,31594500.00,19059300.00,3359700.00,1995300.00,902525400.00,260771400.00,295379100.00,43378200.00,5108400.00,432754200.00,153024300.00,164709900.00,37534500.00,2442778200.00,2442778200.00,0.00,4.93,59.71,23.98,1.03,0.00,2.72,1.29,0.78,0.14,0.08,36.95,10.68,12.09,1.78,0.21,17.72,6.26,6.74,1.54,Within USA
18020163,0.00,82510200.00,0.00,176629500.00,115875000.00,192378600.00,48051900.00,18585900.00,1363500.00,4317300.00,24389100.00,48324600.00,540859500.00,269471700.00,1544783400.00,6080400.00,108340200.00,3181960800.00,3181960800.00,0.00,16.75,0.95,57.02,2.59,0.00,5.55,3.64,6.05,1.51,0.58,0.04,0.14,0.77,1.52,17.00,8.47,48.55,0.19,3.40,Within USA
18030001,0.00,20584800.00,282600.00,6056100.00,2964600.00,277200.00,9000.00,348071400.00,9114300.00,1240096500.00,4792500.00,1043427600.00,146796300.00,196200.00,18000.00,679500.00,6065100.00,2829431700.00,2829431700.00,0.00,0.33,44.32,0.01,0.73,0.01,0.21,0.10,0.01,0.00,12.30,0.32,43.83,0.17,36.88,5.19,0.01,0.00,0.02,0.21,Within USA
18030002,0.00,16895700.00,0.00,11395800.00,3296700.00,273600.00,18900.00,7735500.00,459000.00,823003200.00,47700.00,1402095600.00,244436400.00,4760100.00,2412900.00,2617200.00,21904200.00,2541352500.00,2541352500.00,0.00,0.59,32.40,0.28,0.66,0.00,0.45,0.13,0.01,0.00,0.30,0.02,32.38,0.00,55.17,9.62,0.19,0.09,0.10,0.86,Within USA
18030003,0.00,14846400.00,0.00,285525900.00,96876000.00,135419400.00,26285400.00,253452600.00,68902200.00,626944500.00,40107600.00,1645042500.00,2108092500.00,109566900.00,1355365800.00,10964700.00,1417500.00,6778809900.00,6778809900.00,0.00,8.03,10.86,21.61,0.22,0.00,4.21,1.43,2.00,0.39,3.74,1.02,9.25,0.59,24.27,31.10,1.62,19.99,0.16,0.02,Within USA
18030004,0.00,773100.00,0.00,49661100.00,6826500.00,6345000.00,611100.00,2754900.00,65778300.00,93378600.00,4515300.00,193598100.00,556308000.00,58905000.00,445713300.00,3535200.00,983700.00,1489687200.00,1489687200.00,0.00,4.26,10.99,33.87,0.05,0.00,3.33,0.46,0.43,0.04,0.18,4.42,6.27,0.30,13.00,37.34,3.95,29.92,0.24,0.07,Within USA
18030005,0.00,7392600.00,0.00,102375900.00,19656900.00,19944900.00,2400300.00,7297200.00,47547900.00,115930800.00,2774700.00,114302700.00,1235317500.00,194616900.00,1284801300.00,2343600.00,11695500.00,3168398700.00,3168398700.00,0.00,4.56,5.25,46.69,0.23,0.00,3.23,0.62,0.63,0.08,0.23,1.50,3.66,0.09,3.61,38.99,6.14,40.55,0.07,0.37,Within USA
18030006,0.00,6021900.00,0.00,62856900.00,30108600.00,35634600.00,5723100.00,12456900.00,74367000.00,463198500.00,5283900.00,226923300.00,704464200.00,121499100.00,691939800.00,5438700.00,584100.00,2446500600.00,2446500600.00,0.00,5.49,22.19,33.25,0.25,0.00,2.57,1.23,1.46,0.23,0.51,3.04,18.93,0.22,9.28,28.79,4.97,28.28,0.22,0.02,Within USA
18030007,0.00,15799500.00,26100.00,104366700.00,48231000.00,73477800.00,10751400.00,113487300.00,48286800.00,854469000.00,11518200.00,535986900.00,704656800.00,159928200.00,1260620100.00,1375200.00,953100.00,3943934100.00,3943934100.00,0.00,6.00,23.18,36.02,0.40,0.00,2.65,1.22,1.86,0.27,2.88,1.22,21.67,0.29,13.59,17.87,4.06,31.96,0.03,0.02,Within USA
18030009,0.00,15087600.00,0.00,260558100.00,162882900.00,186364800.00,50270400.00,87336900.00,1121400.00,38534400.00,31833900.00,222904800.00,771527700.00,305109000.00,3348787500.00,7716600.00,16459200.00,5506495200.00,5506495200.00,0.00,11.99,1.30,66.36,0.27,0.00,4.73,2.96,3.38,0.91,1.59,0.02,0.70,0.58,4.05,14.01,5.54,60.82,0.14,0.30,Within USA
18030010,0.00,49078800.00,1134000.00,9156600.00,459900.00,67500.00,18900.00,695655000.00,17138700.00,1946886300.00,4957200.00,1002603600.00,265978800.00,0.00,72900.00,254700.00,5642100.00,3999105000.00,3999105000.00,0.00,0.24,49.24,0.00,1.23,0.03,0.23,0.01,0.00,0.00,17.40,0.43,48.68,0.12,25.07,6.65,0.00,0.00,0.01,0.14,Within USA
18030012,0.00,68968800.00,0.00,467510400.00,141021000.00,140717700.00,22506300.00,417034800.00,8482500.00,138087900.00,100598400.00,897840900.00,2676034800.00,454418100.00,4260124800.00,6914700.00,8049600.00,9808310700.00,9808310700.00,0.00,7.87,2.52,48.07,0.70,0.00,4.77,1.44,1.43,0.23,4.25,0.09,1.41,1.03,9.15,27.28,4.63,43.43,0.07,0.08,Within USA
18040001,0.00,81159300.00,0.00,337225500.00,117611100.00,74844900.00,9719100.00,65191500.00,121660200.00,403499700.00,121698000.00,528075900.00,3397987800.00,535557600.00,3012014700.00,38217600.00,285704100.00,9130167000.00,9130167000.00,0.00,5.91,7.08,38.86,0.89,0.00,3.69,1.29,0.82,0.11,0.71,1.33,4.42,1.33,5.78,37.22,5.87,32.99,0.42,3.13,Within USA
18040002,0.00,28845900.00,0.00,87467400.00,47474100.00,43500600.00,7899300.00,8012700.00,35100.00,114300.00,146631600.00,379815300.00,458499600.00,230779800.00,907441200.00,6795900.00,23207400.00,2376520200.00,2376520200.00,0.00,7.84,6.18,47.89,1.21,0.00,3.68,2.00,1.83,0.33,0.34,0.00,0.00,6.17,15.98,19.29,9.71,38.18,0.29,0.98,Within USA
18040003,0.00,144268200.00,0.00,138516300.00,118054800.00,201177000.00,47966400.00,13971600.00,2263500.00,4389300.00,97581600.00,84255300.00,813118500.00,194626800.00,1269256500.00,14630400.00,48087900.00,3192164100.00,3192164100.00,0.00,15.84,3.27,45.86,4.52,0.00,4.34,3.70,6.30,1.50,0.44,0.07,0.14,3.06,2.64,25.47,6.10,39.76,0.46,1.51,Within USA
18040006,0.00,78493500.00,4799700.00,16014600.00,1716300.00,275400.00,40500.00,486552600.00,10339200.00,2300741100.00,3445200.00,1027815300.00,305733600.00,0.00,0.00,0.00,8452800.00,4244419800.00,4244419800.00,0.00,0.43,54.53,0.00,1.85,0.11,0.38,0.04,0.01,0.00,11.46,0.24,54.21,0.08,24.22,7.20,0.00,0.00,0.00,0.20,Within USA
18040007,0.00,6195600.00,0.00,73097100.00,18394200.00,8586000.00,1717200.00,2082600.00,38533500.00,333512100.00,2856600.00,76473900.00,503693100.00,92692800.00,517685400.00,2180700.00,315000.00,1678015800.00,1678015800.00,0.00,6.07,22.34,36.37,0.37,0.00,4.36,1.10,0.51,0.10,0.12,2.30,19.88,0.17,4.56,30.02,5.52,30.85,0.13,0.02,Within USA
18040008,0.00,36928800.00,512100.00,42250500.00,4618800.00,820800.00,162900.00,176819400.00,40118400.00,1322976600.00,20999700.00,905950800.00,516570300.00,34280100.00,174337200.00,3630600.00,6888600.00,3287865600.00,3287865600.00,0.00,1.46,42.10,6.35,1.12,0.02,1.29,0.14,0.02,0.00,5.38,1.22,40.24,0.64,27.55,15.71,1.04,5.30,0.11,0.21,Within USA
18040009,0.00,101702700.00,1563300.00,77623200.00,27842400.00,23725800.00,9712800.00,461922300.00,84400200.00,1724817600.00,14677200.00,1196637300.00,841354200.00,63518400.00,193172400.00,10055700.00,17838900.00,4850564400.00,4850564400.00,0.00,2.86,37.60,5.29,2.10,0.03,1.60,0.57,0.49,0.20,9.52,1.74,35.56,0.30,24.67,17.35,1.31,3.98,0.21,0.37,Within USA
18040010,0.00,64775700.00,0.00,59621400.00,43749900.00,57880800.00,11989800.00,106391700.00,72297000.00,1328084100.00,7038000.00,699889500.00,334798200.00,94287600.00,194759100.00,9257400.00,15156900.00,3099977100.00,3099977100.00,0.00,5.59,45.40,9.32,2.09,0.00,1.92,1.41,1.87,0.39,3.43,2.33,42.84,0.23,22.58,10.80,3.04,6.28,0.30,0.49,Within USA
18040011,0.00,14488200.00,0.00,39302100.00,14155200.00,4491000.00,1539000.00,628200.00,85624200.00,337279500.00,27055800.00,242935200.00,470649600.00,4496400.00,121569300.00,1241100.00,3883500.00,1369338300.00,1369338300.00,0.00,4.34,32.86,9.21,1.06,0.00,2.87,1.03,0.33,0.11,0.05,6.25,24.63,1.98,17.74,34.37,0.33,8.88,0.09,0.28,Within USA
18040012,0.00,62263800.00,0.00,80630100.00,30160800.00,37001700.00,7568100.00,35543700.00,73507500.00,1120353300.00,56043000.00,501936300.00,559333800.00,108575100.00,565009200.00,9846900.00,31920300.00,3279693600.00,3279693600.00,0.00,4.74,38.11,20.54,1.90,0.00,2.46,0.92,1.13,0.23,1.08,2.24,34.16,1.71,15.30,17.05,3.31,17.23,0.30,0.97,Within USA
18040013,0.00,10289700.00,0.00,87961500.00,23362200.00,15770700.00,2314800.00,9178200.00,93722400.00,863361900.00,36261000.00,203633100.00,809649900.00,97952400.00,175048200.00,8208000.00,23287500.00,2460001500.00,2460001500.00,0.00,5.26,40.38,11.10,0.42,0.00,3.58,0.95,0.64,0.09,0.37,3.81,35.10,1.47,8.28,32.91,3.98,7.12,0.33,0.95,Within USA
18040014,0.00,62100.00,0.00,18639900.00,711900.00,72000.00,21600.00,31168800.00,0.00,2966400.00,60131700.00,285385500.00,379261800.00,210600.00,12982500.00,596700.00,679500.00,792891000.00,792891000.00,0.00,2.45,7.96,1.66,0.01,0.00,2.35,0.09,0.01,0.00,3.93,0.00,0.37,7.58,35.99,47.83,0.03,1.64,0.08,0.09,Within USA
18040051,0.00,10729800.00,0.00,43471800.00,20704500.00,18398700.00,8393400.00,2103300.00,22182300.00,12464100.00,182700.00,27901800.00,544712400.00,107865900.00,402300900.00,1599300.00,1473300.00,1224484200.00,1224484200.00,0.00,7.43,2.84,41.66,0.88,0.00,3.55,1.69,1.50,0.69,0.17,1.81,1.02,0.01,2.28,44.49,8.81,32.85,0.13,0.12,Within USA
18050002,0.00,581892300.00,0.00,218558700.00,181196100.00,231358500.00,60956100.00,4303800.00,46168200.00,309259800.00,218965500.00,344064600.00,594457200.00,24491700.00,239286600.00,7213500.00,114529500.00,3176702100.00,3176702100.00,0.00,21.79,18.08,8.30,18.32,0.00,6.88,5.70,7.28,1.92,0.14,1.45,9.74,6.89,10.83,18.71,0.77,7.53,0.23,3.61,Within USA
18050003,0.00,10956600.00,0.00,181888200.00,181547100.00,334195200.00,79266600.00,1292400.00,393300.00,173485800.00,422356500.00,206831700.00,248190300.00,2804400.00,15439500.00,3317400.00,3657600.00,1865622600.00,1865622600.00,0.00,41.64,31.96,0.98,0.59,0.00,9.75,9.73,17.91,4.25,0.07,0.02,9.30,22.64,11.09,13.30,0.15,0.83,0.18,0.20,Within USA
18050004,0.00,614162700.00,0.00,237663900.00,224055900.00,438153300.00,149972400.00,6982200.00,438300.00,68056200.00,523993500.00,407987100.00,695943000.00,5094000.00,17211600.00,7407000.00,55872000.00,3452993100.00,3452993100.00,0.00,30.40,17.16,0.65,17.79,0.00,6.88,6.49,12.69,4.34,0.20,0.01,1.97,15.18,11.82,20.15,0.15,0.50,0.21,1.62,Within USA
18050005,15531300.00,862673400.00,0.00,44182800.00,9986400.00,3029400.00,275400.00,7144200.00,28544400.00,218151000.00,56269800.00,175316400.00,521256600.00,4749300.00,252900.00,9069300.00,22746600.00,1979179200.00,1979179200.00,0.78,2.90,15.31,0.25,43.59,0.00,2.23,0.50,0.15,0.01,0.36,1.44,11.02,2.84,8.86,26.34,0.24,0.01,0.46,1.15,Within USA
18050006,46332000.00,664728300.00,0.00,64676700.00,19976400.00,28728900.00,9236700.00,5474700.00,861300.00,426492900.00,227071800.00,94211100.00,124267500.00,663300.00,25052400.00,5174100.00,2737800.00,1745685900.00,1745685900.00,2.65,7.02,37.49,1.47,38.08,0.00,3.70,1.14,1.65,0.53,0.31,0.05,24.43,13.01,5.40,7.12,0.04,1.44,0.30,0.16,Within USA
18060002,0.00,9798300.00,0.00,204602400.00,63747000.00,54529200.00,11206800.00,6296400.00,116100.00,232122600.00,475119900.00,835880400.00,1135448100.00,42435000.00,270819000.00,13179600.00,13333500.00,3368634300.00,3368634300.00,0.00,9.92,21.00,9.30,0.29,0.00,6.07,1.89,1.62,0.33,0.19,0.00,6.89,14.10,24.81,33.71,1.26,8.04,0.39,0.40,Within USA
18060003,0.00,4475700.00,0.00,50598900.00,28800.00,4500.00,18900.00,163242900.00,0.00,360900.00,498600.00,196950600.00,684859500.00,31114800.00,20111400.00,99000.00,1134000.00,1153498500.00,1153498500.00,0.00,4.39,0.07,4.44,0.39,0.00,4.39,0.00,0.00,0.00,14.15,0.00,0.03,0.04,17.07,59.37,2.70,1.74,0.01,0.10,Within USA
18060005,0.00,50691600.00,0.00,447924600.00,64075500.00,38940300.00,5204700.00,184515300.00,660600.00,548276400.00,929241900.00,2653574400.00,2660253300.00,127496700.00,797163300.00,69948900.00,44305200.00,8622272700.00,8622272700.00,0.00,6.45,17.14,10.72,0.59,0.00,5.19,0.74,0.45,0.06,2.14,0.01,6.36,10.78,30.78,30.85,1.48,9.25,0.81,0.51,Within USA
18060006,38016000.00,1452125700.00,0.00,181533600.00,63367200.00,37488600.00,2068200.00,24858900.00,232200.00,861315300.00,477354600.00,899825400.00,772085700.00,23698800.00,87022800.00,15975900.00,47118600.00,4984087500.00,4984087500.00,0.76,5.71,26.86,2.22,29.14,0.00,3.64,1.27,0.75,0.04,0.50,0.00,17.28,9.58,18.05,15.49,0.48,1.75,0.32,0.95,Within USA
18060007,0.00,2414700.00,0.00,58450500.00,641700.00,110700.00,16200.00,107334000.00,48600.00,256940100.00,208745100.00,1612851300.00,571482000.00,33792300.00,92712600.00,11322000.00,5164200.00,2962026000.00,2962026000.00,0.00,2.00,15.72,4.27,0.08,0.00,1.97,0.02,0.00,0.00,3.62,0.00,8.67,7.05,54.45,19.29,1.14,3.13,0.38,0.17,Within USA
18060008,0.00,893700.00,0.00,64008900.00,34964100.00,21389400.00,1101600.00,12669300.00,0.00,152475300.00,189290700.00,809419500.00,236094300.00,45687600.00,182650500.00,8508600.00,12680100.00,1771833600.00,1771833600.00,0.00,6.86,19.29,12.89,0.05,0.00,3.61,1.97,1.21,0.06,0.72,0.00,8.61,10.68,45.68,13.32,2.58,10.31,0.48,0.72,Within USA
18060009,1094400.00,208269900.00,0.00,37757700.00,7069500.00,1167300.00,117000.00,10715400.00,17100.00,38686500.00,19411200.00,180293400.00,198221400.00,6490800.00,47488500.00,7740900.00,4669200.00,769210200.00,769210200.00,0.14,5.99,7.56,7.02,27.08,0.00,4.91,0.92,0.15,0.02,1.39,0.00,5.03,2.52,23.44,25.77,0.84,6.17,1.01,0.61,Within USA
18060010,0.00,13324500.00,0.00,95350500.00,22226400.00,15103800.00,837000.00,5772600.00,53100.00,368121600.00,313773300.00,958698900.00,363930300.00,42180300.00,95980500.00,11992500.00,14808600.00,2322153900.00,2322153900.00,0.00,5.75,29.37,5.95,0.57,0.00,4.11,0.96,0.65,0.04,0.25,0.00,15.85,13.51,41.28,15.67,1.82,4.13,0.52,0.64,Within USA
18060013,7695000.00,785826000.00,0.00,84752100.00,45529200.00,31376700.00,890100.00,3576600.00,15300.00,122843700.00,160827300.00,295012800.00,165946500.00,2663100.00,24993000.00,2101500.00,2751300.00,1736800200.00,1736800200.00,0.44,9.36,16.33,1.59,45.25,0.00,4.88,2.62,1.81,0.05,0.21,0.00,7.07,9.26,16.99,9.55,0.15,1.44,0.12,0.16,Within USA
18060015,460800.00,734214600.00,0.00,195856200.00,74540700.00,77211900.00,13248900.00,4629600.00,32400.00,426778200.00,96157800.00,88364700.00,124763400.00,4972500.00,101883600.00,5206500.00,12908700.00,1961230500.00,1961230500.00,0.02,18.40,26.67,5.45,37.44,0.00,9.99,3.80,3.94,0.68,0.24,0.00,21.76,4.90,4.51,6.36,0.25,5.19,0.27,0.66,Within USA
18070101,2354400.00,146458800.00,0.00,52912800.00,17327700.00,15627600.00,1166400.00,1026900.00,30600.00,116792100.00,133128900.00,308883600.00,44160300.00,4406400.00,18667800.00,4168800.00,1173600.00,868286700.00,868286700.00,0.27,10.02,28.79,2.66,16.87,0.00,6.09,2.00,1.80,0.13,0.12,0.00,13.45,15.33,35.57,5.09,0.51,2.15,0.48,0.14,Within USA
12100401,0.00,853571700.00,0.00,100467000.00,18887400.00,6652800.00,3332700.00,39987900.00,47777400.00,49194900.00,16790400.00,157713300.00,97213500.00,706545900.00,960939900.00,54196200.00,199215000.00,3312486000.00,3312486000.00,0.00,3.90,3.43,50.34,25.77,0.00,3.03,0.57,0.20,0.10,1.21,1.44,1.49,0.51,4.76,2.93,21.33,29.01,1.64,6.01,Within USA
12100402,0.00,162848700.00,0.00,90068400.00,19162800.00,13308300.00,3331800.00,9225000.00,50702400.00,50238900.00,10744200.00,197449200.00,82903500.00,765720000.00,665665200.00,74666700.00,122091300.00,2318126400.00,2318126400.00,0.00,5.43,4.82,61.75,7.03,0.00,3.89,0.83,0.57,0.14,0.40,2.19,2.17,0.46,8.52,3.58,33.03,28.72,3.22,5.27,Within USA
12100403,0.00,454798800.00,0.00,25223400.00,6750900.00,2700900.00,1366200.00,26093700.00,2976300.00,887400.00,292500.00,21680100.00,91003500.00,92764800.00,23546700.00,36727200.00,228330000.00,1015142400.00,1015142400.00,0.00,3.55,0.41,11.46,44.80,0.00,2.48,0.67,0.27,0.13,2.57,0.29,0.09,0.03,2.14,8.96,9.14,2.32,3.62,22.49,Within USA
12100404,0.00,159570900.00,0.00,6693300.00,969300.00,139500.00,13500.00,4421700.00,7146900.00,4336200.00,304200.00,8505000.00,7283700.00,28116000.00,33826500.00,32337900.00,85496400.00,379161000.00,379161000.00,0.00,2.06,3.11,16.34,42.09,0.00,1.77,0.26,0.04,0.00,1.17,1.88,1.14,0.08,2.24,1.92,7.42,8.92,8.53,22.55,Within USA
12100405,0.00,558092700.00,0.00,55369800.00,29825100.00,14239800.00,3727800.00,58725900.00,67197600.00,7919100.00,1929600.00,341972100.00,112577400.00,323687700.00,220970700.00,93298500.00,309234600.00,2198768400.00,2198768400.00,0.00,4.69,3.50,24.77,25.38,0.00,2.52,1.36,0.65,0.17,2.67,3.06,0.36,0.09,15.55,5.12,14.72,10.05,4.24,14.06,Within USA
12100406,0.00,19390500.00,0.00,85985100.00,17228700.00,2253600.00,356400.00,6903000.00,188289900.00,15039900.00,2808000.00,1084607100.00,144719100.00,835526700.00,156245400.00,85395600.00,43906500.00,2688655500.00,2688655500.00,0.00,3.94,7.67,36.89,0.72,0.00,3.20,0.64,0.08,0.01,0.26,7.00,0.56,0.10,40.34,5.38,31.08,5.81,3.18,1.63,Within USA
12100407,0.00,9922500.00,0.00,86291100.00,32100300.00,11447100.00,2423700.00,3538800.00,61252200.00,1439100.00,531000.00,452660400.00,66866400.00,409256100.00,1000473300.00,52135200.00,31361400.00,2221698600.00,2221698600.00,0.00,5.95,2.85,63.45,0.45,0.00,3.88,1.44,0.52,0.11,0.16,2.76,0.06,0.02,20.37,3.01,18.42,45.03,2.35,1.41,Within USA
12110101,0.00,1863900.00,0.00,27956700.00,2901600.00,785700.00,223200.00,1835100.00,176390100.00,563477400.00,157500.00,1215984600.00,116751600.00,157500.00,474300.00,6152400.00,0.00,2115111600.00,2115111600.00,0.00,1.51,34.99,0.03,0.09,0.00,1.32,0.14,0.04,0.01,0.09,8.34,26.64,0.01,57.49,5.52,0.01,0.02,0.29,0.00,Within USA
12110102,0.00,539100.00,0.00,15281100.00,1170900.00,223200.00,24300.00,4301100.00,101204100.00,196417800.00,36900.00,1997306100.00,58047300.00,0.00,612000.00,2841300.00,0.00,2378005200.00,2378005200.00,0.00,0.70,12.52,0.03,0.02,0.00,0.64,0.05,0.01,0.00,0.18,4.26,8.26,0.00,83.99,2.44,0.00,0.03,0.12,0.00,Within USA
12110103,0.00,5044500.00,0.00,179764200.00,38155500.00,5372100.00,811800.00,9090900.00,21017700.00,15650100.00,2695500.00,3113826300.00,937975500.00,72497700.00,270345600.00,173876400.00,20142000.00,4866265800.00,4866265800.00,0.00,4.61,0.81,7.05,0.10,0.00,3.69,0.78,0.11,0.02,0.19,0.43,0.32,0.06,63.99,19.28,1.49,5.56,3.57,0.41,Within USA
12110104,0.00,3815100.00,0.00,108036000.00,54070200.00,6312600.00,582300.00,5558400.00,7923600.00,6393600.00,91800.00,3210959700.00,501817500.00,9828000.00,35583300.00,76173300.00,9261000.00,4036406400.00,4036406400.00,0.00,4.19,0.36,1.13,0.09,0.00,2.68,1.34,0.16,0.01,0.14,0.20,0.16,0.00,79.55,12.43,0.24,0.88,1.89,0.23,Within USA
12110105,0.00,11617200.00,0.00,100622700.00,195849000.00,28384200.00,696600.00,8686800.00,5665500.00,11426400.00,5697000.00,5693248800.00,1129925700.00,1005890400.00,135071100.00,266890500.00,46510200.00,8646182100.00,8646182100.00,0.00,3.77,0.26,13.20,0.13,0.00,1.16,2.27,0.33,0.01,0.10,0.07,0.13,0.07,65.85,13.07,11.63,1.56,3.09,0.54,Within USA
12110106,0.00,3729600.00,0.00,226672200.00,28661400.00,9520200.00,2553300.00,3298500.00,147177000.00,1018545300.00,4590900.00,3393459000.00,536939100.00,81955800.00,516914100.00,88240500.00,936000.00,6063192900.00,6063192900.00,0.00,4.41,19.30,9.88,0.06,0.00,3.74,0.47,0.16,0.04,0.05,2.43,16.80,0.08,55.97,8.86,1.35,8.53,1.46,0.02,Within USA
12110107,0.00,4102200.00,0.00,134450100.00,6592500.00,1775700.00,569700.00,732600.00,137729700.00,633538800.00,3102300.00,1212479100.00,473562900.00,35689500.00,199698300.00,23377500.00,223200.00,2867624100.00,2867624100.00,0.00,5.00,27.00,8.21,0.14,0.00,4.69,0.23,0.06,0.02,0.03,4.80,22.09,0.11,42.28,16.51,1.24,6.96,0.82,0.01,Within USA
12110108,0.00,92867400.00,0.00,55061100.00,60712200.00,9803700.00,518400.00,1282500.00,3878100.00,246600.00,2134800.00,1816857900.00,256978800.00,498592800.00,270676800.00,76865400.00,16121700.00,3162598200.00,3162598200.00,0.00,3.99,0.20,24.32,2.94,0.00,1.74,1.92,0.31,0.02,0.04,0.12,0.01,0.07,57.45,8.13,15.77,8.56,2.43,0.51,Within USA
12110109,0.00,3833100.00,0.00,93615300.00,38124000.00,3971700.00,373500.00,2063700.00,17337600.00,23787000.00,12996000.00,1134873000.00,85680900.00,350342100.00,385294500.00,56331000.00,3108600.00,2211732000.00,2211732000.00,0.00,6.15,2.45,33.26,0.17,0.00,4.23,1.72,0.18,0.02,0.09,0.78,1.08,0.59,51.31,3.87,15.84,17.42,2.55,0.14,Within USA
12110110,0.00,7556400.00,0.00,124096500.00,73795500.00,12384000.00,1067400.00,13432500.00,112878000.00,9648000.00,9747000.00,1651175100.00,264146400.00,872888400.00,372575700.00,83298600.00,5508900.00,3614198400.00,3614198400.00,0.00,5.85,3.66,34.46,0.21,0.00,3.43,2.04,0.34,0.03,0.37,3.12,0.27,0.27,45.69,7.31,24.15,10.31,2.30,0.15,Within USA
12110111,0.00,72345600.00,0.00,90245700.00,89319600.00,19648800.00,2424600.00,12506400.00,57799800.00,2217600.00,2007900.00,1516103100.00,116696700.00,818130600.00,451179900.00,72298800.00,40703400.00,3363628500.00,3363628500.00,0.00,5.99,1.84,37.74,2.15,0.00,2.68,2.66,0.58,0.07,0.37,1.72,0.07,0.06,45.07,3.47,24.32,13.41,2.15,1.21,Within USA
12110201,0.00,157712400.00,0.00,9226800.00,8701200.00,11122200.00,3306600.00,21293100.00,10086300.00,0.00,163800.00,20886300.00,11212200.00,13664700.00,125697600.00,4528800.00,52650000.00,450252000.00,450252000.00,0.00,7.19,2.28,30.95,35.03,0.00,2.05,1.93,2.47,0.73,4.73,2.24,0.00,0.04,4.64,2.49,3.03,27.92,1.01,11.69,Within USA
